item_id:token	item_name:token_seq	address:token_seq	city:token_seq	state:token	postal_code:token	latitude:float	longitude:float	item_stars:float	item_review_count:float	is_open:float	categories:token_seq
ZIUs7gncPOX0OXr1ZYviAQ	Kings Fish House	The District at Green Valley Ranch, 2255 Village Walk Dr, Ste 139	Henderson	NV	89077	36.02177	-115.085267	4.0	282	0	Restaurants, Seafood
btA8NopfIYf7MAJ-KwhI3A	El Cafetal	4409 Old Monroe Rd	Indian Trail	NC	28079	35.0680557747	-80.6771468233	4.5	67	1	Coffee & Tea, Latin American, Food, Spanish, Restaurants, Colombian, Mexican
bcTeQtSdHW5pyLjXz05QEg	Fran's Filling Station	2410 Park Rd	Charlotte	NC	28203	35.197631	-80.852124	3.5	251	1	American (Traditional), Restaurants, Sandwiches, American (New)
ZL9sk7Imc42BNRhcjgnqPw	Restaurant PM	1809 Rue Saint-Catherine Ouest	Montréal	QC	H3H 1M2	45.493736	-73.579644	3.5	87	1	Chinese, Restaurants, Thai
VMr8sgoQOW0fo0qVJENajA	Malee's Thai Bistro	7131 E Main St	Scottsdale	AZ	85251	33.492972	-111.927783	4.0	931	1	Asian Fusion, Bars, Thai, Nightlife, Vegetarian, Gluten-Free, Restaurants
bZ3-_GQZkHv5YI_zzqLNWA	The Mission at Minder Binder	715 S Mcclintock Dr	Tempe	AZ	85281	33.4227863	-111.9081097	4.0	176	0	Restaurants, Pizza, Pubs, Nightlife, Salad, Burgers, Bars, Arts & Entertainment, Music Venues, Steakhouses, Venues & Event Spaces, Event Planning & Services
3U6KnoF3T-xC5wtL-Xc8hQ	Poke Guys	8110 Birchmount Road, Unit 10	Markham	ON	L6G 0E3	43.8505186	-79.3256871	4.0	195	1	Food, Poke, Hawaiian, Sushi Bars, Restaurants
X6rVgA_XsdcOv6HBVyC2Xg	Cost Plus World Market	3890 Blue Diamond Rd, Ste C	Las Vegas	NV	89139	36.0409214	-115.1950297	4.0	79	1	Shopping, Food, Kitchen & Bath, Home & Garden, Specialty Food, Furniture Stores, Beer, Wine & Spirits, Home Decor
6kkxRV8H9SQLybj0xnEbMw	Green Valley Ranch Resort Spa and Casino	2300 Paseo Verde Pkwy	Henderson	NV	89052	36.020552	-115.089984	3.5	1038	1	Steakhouses, Event Planning & Services, Beauty & Spas, Sports Bars, Hotels & Travel, Arts & Entertainment, Bars, Buffets, Nightlife, Seafood, Hotels, Casinos, Day Spas, Resorts, Restaurants
alfg8YykqggAUbeyd2nzmw	Insurrection AleWorks	1635 E Railroad St	Heidelberg	PA	15106	40.3924666	-80.0874269	4.5	124	1	Nightlife, Bars, Breweries, American (Traditional), Food, Restaurants
fl34c5BlCWmSL_BQk-cnaQ	Which Wich	2795 S Market St, Ste 110	Gilbert	AZ	85296	33.2995204405	-111.7432572839	3.5	107	1	Seafood, Sandwiches, Restaurants, Italian
NIPn7olHs6k3Svxy6DHUQA	Canyon Creek Chophouse	255 Bass Pro Mills Drive	Vaughan	ON	L4K 0A2	43.8218786569	-79.5417512331	3.5	49	1	Steakhouses, Restaurants, Seafood
Jy96qxfFFH4Wa-KhkmwSMw	La Paloma Gelateria & Cafe	1357 Saint Clair Aveune W	Toronto	ON	M6E 1C5	43.6759283	-79.4508751	4.0	68	1	Food, Ice Cream & Frozen Yogurt, Coffee & Tea
p8HvhJZ-_EHhmUVmZN15gg	Café Zupas	9460 S Eastern Ave	Henderson	NV	89123	36.0176074413	-115.1183900044	3.5	449	1	Restaurants, Cafes, Sandwiches, Soup, Salad, American (New)
DeI4KqEeWy0cTdh7Wy5_RA	Samosa Factory	4604 W Sahara Ave, Ste 6	Las Vegas	NV	89102	36.145118	-115.20472	4.0	146	0	Event Planning & Services, Caterers, Pakistani, Vegetarian, Indian, Vegan, Restaurants
-_yEVC3_3M6YOsamYfNFEw	Jason's Deli	3910 S Maryland Pkwy	Las Vegas	NV	89119	36.117898	-115.1367955	4.0	226	1	American (New), Salad, Sandwiches, Caterers, Event Planning & Services, Delis, Restaurants
tIvDO_1WNbb6UAifErQ-Ug	Balzac's Distillery District	1 Trinity Street	Toronto	ON	M5A 3C4	43.6497757	-79.3590679	4.0	179	1	Coffee Roasteries, Event Planning & Services, Venues & Event Spaces, Food, Coffee & Tea
QAHqplESgDUGgih45W9J-g	Dressler's - Charlotte	1100-E Metropolitan Ave, Ste 125-E	Charlotte	NC	28204	35.2123518	-80.8358725	4.5	397	1	American (New), Seafood, Nightlife, Restaurants, Steakhouses, Wine Bars, Bars
yNS9sDkxDGP9DQV7ilS0NQ	Honey Baked Ham Company	1533 W Sunset Road	Henderson	NV	89014	36.0632736428	-115.05121837	4.0	50	1	Food, Meat Shops, Restaurants, Event Planning & Services, Cafes, Specialty Food, Caterers, Delis, Sandwiches
hZfOOdU6Iz4PKiPqx_FUdg	Candy Addict	414 S Mill Ave, Ste 119	Tempe	AZ	85281	33.4259647	-111.9402513	4.0	58	1	Candy Stores, Food, Specialty Food
blBZJ_UbVb2ieOcktYRuZg	Smashburger	9460 S Eastern Ave, Ste 120	Las Vegas	NV	89123	36.017527	-115.118284	3.5	210	1	Restaurants, Fast Food, Burgers
viHcW-LLmOxBMHFm0jxPvQ	Grand Cafe	2411 W Sahara Ave	Las Vegas	NV	89102	36.1429464	-115.1749359	3.0	111	0	Diners, Breakfast & Brunch, Restaurants, Chinese, Food, Cafes
7xHbnGo4MXFkBm6gYSu_xg	Anthony's Coal Fired Pizza	1810 Settlers Ridge Center Dr	Robinson Township	PA	15205	40.4381208892	-80.1464259305	3.5	154	1	Pizza, Restaurants, American (Traditional), Italian
-iPc_YSSqvM1CpZxxeUTXw	Jason's Deli	7230 W Ray Rd	Chandler	AZ	85226	33.321437	-111.9678058	3.5	142	1	Sandwiches, Salad, Restaurants, Event Planning & Services, Caterers, Delis
jMArT7rSpW3Be8CaI6wo-w	Osmow's	790 Military Trail	Toronto	ON	M1E 4P7	43.7899669	-79.196561	3.0	88	1	Specialty Food, Restaurants, Mediterranean, Middle Eastern, Food
d4qwVw4PcN-_2mK2o1Ro1g	Pink Taco	4455 Paradise Rd	Las Vegas	NV	89169	36.109706	-115.154021	3.5	1120	1	Mexican, Restaurants
fmyo8-JBOu5bjczEsLJyBA	16th Street Sports Bar & Grill	6522 N 16th St	Phoenix	AZ	85016	33.5318417	-112.0479816	3.5	47	0	Nightlife, Food, Beer, Wine & Spirits, Bars, Sports Bars, Burgers, Restaurants, American (Traditional)
I6ICIIZfZsp_J9hHmfhWhQ	Las Vegas Strip		Las Vegas	NV	89109	36.128561	-115.1711298	4.0	275	1	Local Flavor, Mass Media, Adult Entertainment, Television Stations, Nightlife
Q9jOi1245KEyb-vehMUeFA	Mama Roberto's	8658 Mentor Ave	Mentor	OH	44060	41.6703252	-81.330272	3.0	88	1	Restaurants, Italian, Pizza
qPc_J2M56_hBHvqpncNVfQ	Fallout Games	1807 E Southern Ave	Tempe	AZ	85282	33.3921937	-111.9079844	4.0	66	1	Shopping, Arcades, Electronics, Videos & Video Game Rental, Arts & Entertainment, Books, Mags, Music & Video
I6Xa5eF9Jv9VM6ms_dkY8A	Ilios Noche	8426 Park Rd	Charlotte	NC	28210	35.1169019184	-80.8563333246	4.0	272	1	Bars, Restaurants, Nightlife, Mediterranean, Greek
e1tqT4QNOUqDiOvmaIcxfQ	Chef Alyssa's Kitchen	4001-C Yancey Rd, Ste 100	Charlotte	NC	28217	35.186099	-80.878288	4.5	58	1	Active Life, Summer Camps, Personal Chefs, Venues & Event Spaces, Cooking Schools, Event Planning & Services, Shopping, Specialty Schools, Cooking Classes, Restaurants, Party & Event Planning, Education, Caterers, Breakfast & Brunch, Arts & Crafts
_cs_J4j8XXyBgihJs83qUg	Church's Chicken	7925 S Rainbow Blvd	Las Vegas	NV	89139	36.044787	-115.2440255	1.5	196	1	Burgers, Fast Food, Restaurants, Breakfast & Brunch, Chicken Shop, Chicken Wings, Chinese
NhRR-2iy3N3y-lcPu27UYA	Gateway Animal Clinic	1819 Abbey Avenue	Cleveland	OH	44113	41.4839834	-81.6975615	4.0	83	1	Veterinarians, Pets
LuBj6jfwKsbpKy441wkRlQ	Sushi Xtra	423 Queen Street West	Toronto	ON	M5V 2A5	43.6487356	-79.3952314	2.5	57	0	Restaurants, Sushi Bars
tOhzbIoz_UHhzuXiGOEYgQ	Harkins Theatres Christown 14	1620 W Montebello Ave	Phoenix	AZ	85015	33.521137666	-112.0942970247	3.5	93	1	Arts & Entertainment, Cinema
VuCrxI61nT30OndMcrPgkA	Sip Coffee & Beer	3617 N Goldwater Rd	Scottsdale	AZ	85251	33.4896258	-111.9267551	4.5	399	1	Beer, Wine & Spirits, Wine Bars, Coffee & Tea, Nightlife, Food, American (Traditional), Bars, Pubs, Cocktail Bars, Restaurants, Breakfast & Brunch
Gdv3qhsDeQzZ2Ag-Tzq6vA	Rocco's NY Pizzeria	10860 W Charleston Blvd, Ste 190	Las Vegas	NV	89135	36.1612270133	-115.3329908374	4.0	376	1	Restaurants, Pizza
LkMtMHVetws5_7QfRjPtlg	LVH - Las Vegas Hotel & Casino	3000 Paradise Rd	Las Vegas	NV	89109	36.1362575	-115.1512526	2.5	944	0	Casinos, Nightlife, Restaurants, Hotels & Travel, Tennis, Active Life, Steakhouses, Event Planning & Services, Music Venues, Sushi Bars, Arts & Entertainment, Food, Japanese, Hotels
zQJh5xUJAlTlMrGIyYPY0g	The 3 Brewers	120 Adelaide St W, Unit 100	Toronto	ON	M5H 1T1	43.6499721545	-79.3832226006	3.0	49	1	Pubs, Breweries, Bars, Food, Nightlife
l_kefVF1frmC0xRW2YkvUA	Dale Jr.'s Whisky River	210 E Trade St, Ste A-208, EpiCentre	Charlotte	NC	28202	35.2255945397	-80.8419853935	2.5	292	1	Nightlife, Bars, American (Traditional), Music Venues, Dance Clubs, Restaurants, Arts & Entertainment, Beer, Wine & Spirits, Cocktail Bars, Lounges, Food, Event Planning & Services, Sports Bars, Venues & Event Spaces
oeW0vIYd3rUnAPgmD4fEFg	DeLuca's Diner	2015 Penn Ave	Pittsburgh	PA	15222	40.4515431	-79.9837258	4.0	616	1	Diners, Breakfast & Brunch, American (Traditional), Restaurants
oUX2bYbqjqST-urKbOHG6w	Loftti Cafe	7729 S Rainbow Blvd, Ste 9B	Las Vegas	NV	89139	36.0479423	-115.2441671	4.5	284	1	Sandwiches, Shaved Ice, Coffee & Tea, Desserts, Cafes, Themed Cafes, Shaved Snow, Food, Bubble Tea, Juice Bars & Smoothies, Restaurants
m8LwM6D7UkgZxCj7uw68GA	Le Salon de Thé Gryphon d'Or	5968 Avenue de Monkland	Montréal	QC	H4A 2L2	45.4714419	-73.6263992	4.5	50	1	British, Food, Breakfast & Brunch, Restaurants, Tea Rooms
zJGtD3y-pAIGNId4codEEg	Otro Cafe	6035 N 7th St	Phoenix	AZ	85014	33.5253385734	-112.064487738	4.0	808	1	Restaurants, Mexican, Breakfast & Brunch, Cafes
ipFreSFhjClfNETuMjBtrA	Doogan's of Aurora	55 Barrington Twn Sq Dr	Aurora	OH	44202	41.3175549	-81.3453858	2.5	75	0	Restaurants, American (Traditional)
yzmvsG3Vo-2_F3_0wHzJdA	Metro Diner	9595 W Tropicana Ave	Las Vegas	NV	89147	36.0997379	-115.3015683	4.5	301	0	Breakfast & Brunch, Restaurants, American (Traditional), Diners
vstifTjwsVFXc1aprX9_iQ	Raising Cane's	5660 Centennial Center Blvd	Las Vegas	NV	89149	36.2649695	-115.2567025	4.0	218	1	Fast Food, Food, Restaurants, Chicken Shop, Chicken Wings, American (New), American (Traditional)
Ns20WGWn6s6niKAGIQB4UQ	Crescent Ballroom	308 N 2nd Ave	Phoenix	AZ	85003	33.4517982	-112.0769327	4.0	601	1	Restaurants, Lounges, Bars, Mexican, Music Venues, Nightlife, Arts & Entertainment
s_466owgNXqmQRuSluHHEQ	W Scottsdale	7277 East Camelback Rd	Scottsdale	AZ	85251	33.5019692	-111.9240637	3.0	441	1	Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces
SZEFE5hL7aN5nM-A44iPwQ	Prime	3600 S Las Vegas Blvd	Las Vegas	NV	89109	36.113596	-115.174923	4.0	1052	1	Nightlife, Restaurants, Bars, Steakhouses
U00yJ8tB6_z8zqzozoz7ow	Rita's Italian Ice	2192 N Rainbow Blvd	Las Vegas	NV	89108	36.1991398	-115.2407892	4.0	79	0	Desserts, Ice Cream & Frozen Yogurt, Food, Gelato, Shaved Ice
0P7NqE6gxHjwgmOpBMnY6A	Meskerem	601 S Kings Dr	Charlotte	NC	28204	35.2094947	-80.8355125	4.0	99	0	Restaurants, Ethiopian
OD61KMut0q5t2XBMZazFeA	Red Robin Gourmet Burgers and Brews	16233 N 83rd Ave	Peoria	AZ	85382	33.6346573	-112.2335117	3.0	227	1	Restaurants, American (Traditional), Burgers, Sandwiches
MNaPOkqm2vKeNG8EqkZWCg	Chicago Joe's	820 S 4th St	Las Vegas	NV	89101	36.1609794	-115.1478447	3.5	478	1	Sandwiches, Italian, Restaurants, Seafood
TvDsoVbGEGtXBCaVcICKVA	Pub'n Grub	2815 S Alma School Rd, Ste 101	Mesa	AZ	85210	33.3637933	-111.8586285	4.0	105	1	Nightlife, Bars, American (New), Restaurants, Pubs
NW366Ota9w52nYofW99u1g	United Artists Showcase Theatre 8	3769 Las Vegas Blvd S	Las Vegas	NV	89109	36.1043163819	-115.1721412062	2.5	70	0	Performing Arts, Cinema, Arts & Entertainment
8nP8ghEpT6WFcM6tfqAaGA	Sugar Bowl	4005 N Scottsdale Rd	Scottsdale	AZ	85251	33.4937754	-111.9259331	3.5	720	1	Ice Cream & Frozen Yogurt, Sandwiches, Food, American (Traditional), Restaurants
YrtAT1B8aFp5dKNss1ICbw	Sekai Sushi	1017 S Gilbert Rd	Mesa	AZ	85204	33.3966967	-111.7867818	4.0	202	1	Japanese, Restaurants, Sushi Bars
-KqJjXDhqq6Ah5cMiF-sug	Sharetea	15 Northtown Way, Unit 22	Toronto	ON	M2N 7A2	43.7748786	-79.4132928	4.0	50	0	Bubble Tea, Coffee & Tea, Juice Bars & Smoothies, Food
-PGsEXB6DFTVKa1eDOlzWA	Black Bear Diner	8565 W Sahara Ave	Las Vegas	NV	89117	36.1427149	-115.278341	3.5	325	1	Breakfast & Brunch, Restaurants, American (Traditional), Diners
PWGIAIXAoh91nayfIOQMTQ	Panera Bread	9911 S Eastern Ave, Ste 110	Henderson	NV	89123	36.009507	-115.11792	3.5	238	1	Salad, Soup, Bagels, Restaurants, Breakfast & Brunch, Sandwiches, Food, Bakeries
dPGs5b0N9MarZjVgQVelGQ	The Cheesecake Factory	16134 N 83rd Ave	Peoria	AZ	85382	33.6332521	-112.2361197	3.0	468	1	Food, Restaurants, Desserts, Salad, Seafood, American (Traditional), American (New)
QdvROupQvDDQIaHrTGNgKA	Szechwan Palace	668 N 44th St, Ste 108, Cofco Chinese Cultural Center	Phoenix	AZ	85008	33.4552320752	-111.9890147725	3.5	305	0	Restaurants, Chinese, Szechuan
wN53CX-GHLT9JVTV4dCWLA	Salt River Eye Care	8415 N Pima Rd, Ste 155	Scottsdale	AZ	85258	33.557357	-111.890858	5.0	82	1	Health & Medical, Eyewear & Opticians, Optometrists, Ophthalmologists, Shopping, Doctors
RNi6tW22UMgHwWLAb0mYdA	Lawry's The Prime Rib	4043 Howard Hughes Pkwy	Las Vegas	NV	89169	36.1151617	-115.1597903	4.0	1144	1	American (Traditional), Venues & Event Spaces, Event Planning & Services, Steakhouses, Restaurants
R85cLeVsvN1FketwQ_LyrQ	Corner Bakery Cafe	494 N Stephanie St	Henderson	NV	89014	36.058998483	-115.0456438814	4.0	214	1	Bakeries, American (Traditional), Restaurants, Food, Sandwiches, Breakfast & Brunch, Cafes
oJSa5HCiZXKLXxggQmecEQ	Campagnolo	832 Dundas Street W	Toronto	ON	M6J 1V3	43.6517122	-79.4094993	4.0	216	0	Restaurants, Tapas\/Small Plates, Italian
7sb2FYLS2sejZKxRYF9mtg	Sakana	3949 S Maryland Pkwy	Las Vegas	NV	89119	36.1171507743	-115.1384369476	4.5	2529	1	Restaurants, Sushi Bars, Buffets, Japanese, Bars, Nightlife
Zvnm7o2eMaYAEHS8YRn_EQ	Eastside Cannery	5255 Boulder Hwy	Las Vegas	NV	89122	36.1078546911	-115.0562587482	3.0	364	1	Arts & Entertainment, Casinos
uAjdyhWYTu1Vhvs-nW0bGQ	CVS Pharmacy	8116 South Las Vegas Blvd	Las Vegas	NV	89123	36.0417847	-115.171593	2.5	70	1	Health & Medical, Drugstores, Shopping, Pharmacy
FirWX-Ep5203TsdiGgShKg	The Vig Uptown	6015 N 16th St	Phoenix	AZ	85014	33.5243847	-112.0470315	4.0	692	1	Restaurants, Pubs, Beer, Wine & Spirits, Lounges, Nightlife, American (Traditional), American (New), Bars, Food, Breakfast & Brunch
Da6eZFThE9xanUAGNpZxAg	Nuit Social	1168 Queen Street W	Toronto	ON	M6J 1J5	43.6429593	-79.4254188	4.5	201	1	Bars, Restaurants, Wine Bars, Modern European, Diners, Nightlife, Cocktail Bars, French, Canadian (New)
uxKGdN6hKQniEKV7J6_DsQ	PT Noodles	1375 N Litchfield Rd, Ste 101	Goodyear	AZ	85395	33.4621489	-112.3554015	4.0	295	1	Vietnamese, Restaurants, Juice Bars & Smoothies, Soup, Asian Fusion, Food, Noodles
kICgNgVRkIh4doz0atyMMA	Hakkasan Restaurant	3799 Las Vegas Blvd S	Las Vegas	NV	89109	36.101422	-115.172448	4.0	520	1	Dim Sum, American (Traditional), Lounges, American (New), Restaurants, Chinese, Dance Clubs, Cantonese, Nightlife, Bars
SDNa5bY5c3j4OsBdxeAwPA	Paradise Bakery & Cafe	7000 E Mayo Blvd	Phoenix	AZ	85054	33.6566340416	-111.9260394024	2.5	54	0	Bakeries, Food, Restaurants
ri8oXRCZSTswLuGjN4pqBg	TIG BBQ	3131 W Craig Rd, Ste 100	Las Vegas	NV	89032	36.238327	-115.182809	4.0	94	0	Restaurants, Food, Southern, Chicken Wings, Burgers, Food Trucks, Barbeque
owt49CrXMxyLNB_K8OY4-Q	C & Dubbs Hamburgers	1706 Dundas St E	Mississauga	ON	L4X 1L7	43.6159291	-79.5758544	3.5	74	1	Hot Dogs, Restaurants, Burgers
hXzoNgpkC86K_Jfg_zMHvA	PHO KC	18555 N 59th Ave, Ste 130	Glendale	AZ	85308	33.6524694411	-112.185678981	4.5	133	1	Vietnamese, Restaurants
aEswvENK_RJnPbcJPSvAjA	Rum Runner Lounge	1801 E Tropicana Ave	Las Vegas	NV	89119	36.1001355546	-115.1270248979	4.0	123	1	Bars, Lounges, Nightlife
mOzOYgXYOmkdNfZr453PgQ	Pho Mi Asia	1008 Wilson Avenue	North York	ON	M3K 1G6	43.7285407	-79.478187	3.0	100	1	Restaurants, Soup, Vietnamese
eaNenRk_liZBERFFLCXqqQ	Hobak Korean BBQ	5808 Spring Mountain Rd, Ste 101	Las Vegas	NV	89146	36.1260309581	-115.2219968887	4.5	1850	1	Barbeque, Restaurants, Korean
s_g8e7KLKhOwCP_sPiBcvg	Market District Solon	34310 Aurora Rd	Solon	OH	44139	41.3823499422	-81.4367410699	3.5	50	1	Grocery, Coffee & Tea, Gelato, Food
U9iNEzBVCsPLrzoJOwa32Q	QDOBA Mexican Eats	8152 S Tryon St, Unit G, Space G	Charlotte	NC	28273	35.1440182943	-80.9325000644	3.0	51	1	Fast Food, Mexican, Restaurants, Tex-Mex, Caterers, Event Planning & Services
9XLH_grfIYKR7d5ZT9ZX_A	Melanie's Bistro & Patisserie	1870 Danforth Avenue	Toronto	ON	M4C 1J4	43.6849185	-79.3172223	4.0	54	0	Restaurants, Italian, Breakfast & Brunch, Diners, American (New)
OuQfFgsJpgWmdCHGegLjXg	Apple	4400 Sharon Rd	Charlotte	NC	28211	35.152570794	-80.8320686086	3.0	140	1	IT Services & Computer Repair, Mobile Phones, Shopping, Local Services, Computers, Electronics
StjUke9uj6T6qB4hpyzMMA	Fresh on Crawford	894 Queen Street W	Toronto	ON	M6J 1G3	43.6451384	-79.4149767	3.5	176	1	Specialty Food, Restaurants, Health Markets, Vegan, Vegetarian, Beer, Wine & Spirits, Juice Bars & Smoothies, Food, Burgers
oGYXSVs0ympLy0ur8Qnp7g	Taqueria El Buen Pastor	301 S Decatur Blvd	Las Vegas	NV	89107	36.1697408	-115.2055201	2.5	127	1	Mexican, Restaurants
uoZwJJaplLsktVrRw0JiQw	Pho Number One	1955 W Baseline Rd, Ste 114	Mesa	AZ	85202	33.377582	-111.877018	4.0	201	1	Thai, Vietnamese, Restaurants
lGy7jJ9oVZUJNkmZj7ewgA	Planet Dailies	3667 Las Vegas Blvd S	Las Vegas	NV	89109	36.109803	-115.170554	3.0	619	0	American (New), Restaurants, American (Traditional), Diners, Sandwiches, Breakfast & Brunch
bqMEml5HIFSMo4CPfjlG0A	Chill	3141 S McClintock Dr, Ste 10	Tempe	AZ	85282	33.3947699	-111.9088938	4.5	52	0	Ice Cream & Frozen Yogurt, Food, Vegan, Restaurants, Desserts
7gHdVSAz_Dm1wS1ZImJSiQ	The Baked Bear	7366 E Shea Blvd, Ste 106	Scottsdale	AZ	85260	33.5841115	-111.9223001	4.0	275	1	Restaurants, Bakeries, Ice Cream & Frozen Yogurt, Sandwiches, Food, Desserts
UCpUOtvqR-NBWBNVMzJleA	Blue Martini Lounge	6593 Las Vegas Blvd S, Bldg L B214	Las Vegas	NV	89119	36.0683706291	-115.177535906	3.5	1085	1	Nightlife, Lounges, Bars, Restaurants, American (New)
urkODQ1jX0qQzgbqsQjWVQ	Flower Child	5013 N 44th St, Ste B2025B	Phoenix	AZ	85018	33.510484	-111.986166	4.0	557	1	Salad, Vegetarian, Restaurants, American (New)
RpKJ1uDiuXbc8vtMGOofJg	Gravady	7350 Prairie Falcon Rd, Ste 120	Las Vegas	NV	89128	36.2071376	-115.2524562	4.0	254	1	Kids Activities, Trampoline Parks, Recreation Centers, Active Life
YWd0I1BxSzFG61lSyC3IyQ	Disgraceland	965 Bloor Street W	Toronto	ON	M6H 1L7	43.6611212	-79.4286531	3.0	120	1	Pubs, Nightlife, Breakfast & Brunch, Bars, Restaurants
vtB9Mg87Tug0czWzdy5n7w	Super Star Car Wash	1919 S Greenfield Rd	Mesa	AZ	85206	33.380772	-111.738981	2.5	100	1	Automotive, Car Wash, Auto Detailing, Oil Change Stations
-zo0R_6vW6JlJeoX2GHA-w	Milestones Restaurants	5095 Yonge St	Toronto	ON	M2N 6Z4	43.7687227	-79.4121019	2.5	60	0	American (Traditional), Restaurants, Canadian (New), Comfort Food, Bars, Nightlife
XwmJBX-BMUq47zYaUeYjug	Cashman Field	850 Las Vegas Blvd N	Las Vegas	NV	89101	36.1797631	-115.1310147	3.5	120	1	Stadiums & Arenas, Arts & Entertainment
wkKlpSx3OcoGJiv7p8VZzw	Sparrow + Wolf	4480 Spring Mountain Rd, Ste 100	Las Vegas	NV	89102	36.1267301	-115.2013207	4.5	699	1	American (New), Restaurants, Bars, Cocktail Bars, Event Planning & Services, Caterers, Nightlife
_esgtYSR_EFtDXTg8MXHgw	The Lady Silvia	900 Las Vegas Blvd S, Ste 140	Las Vegas	NV	89101	36.159966141	-115.1468688995	4.0	89	0	Lounges, Nightlife, Comedy Clubs, Music Venues, Arts & Entertainment, Bars, Cocktail Bars
Yp1swb-8pO8i-6-jaK2tsA	Mimi's Bistro + Bakery	596 N Stephanie St	Henderson	NV	89014	36.0624835344	-115.0457804705	3.5	366	1	Restaurants, French, American (Traditional), Breakfast & Brunch
RXyM7VrCiEFthJxQ4bGmBg	Sambucas On Church	489 Church Street	Toronto	ON	M4Y 2C6	43.665132	-79.3803227	3.5	94	1	Italian, Restaurants
6QJAT0N9X2dRqAtQyTw7Ag	Apple Store	15169 N Scottsdale Rd	Scottsdale	AZ	85254	33.6241	-111.925109	2.5	352	1	Mobile Phones, Local Services, Computers, Shopping, Electronics, IT Services & Computer Repair, Education
nZZaLSXkCBYRri9ZfVOgyw	Casa Filipina Bakeshop & Restaurant	3531 W Thunderbird Rd	Phoenix	AZ	85053	33.6092740857	-112.1350827804	4.0	212	1	Desserts, Restaurants, Filipino, Food, Bakeries
TFdLM8R_7Pf1xVeBNKl0hg	Casbah	229 S Highland Ave	Pittsburgh	PA	15206	40.4581413	-79.9248403	4.0	426	1	Diners, Bars, Nightlife, Greek, Cocktail Bars, Wine Bars, Mediterranean, Restaurants, Breakfast & Brunch
BLQYe5wAaiq_Bqu_7P8CTA	Michaels	9881 S Eastern Ave	Las Vegas	NV	89183	36.010026	-115.120456	3.5	66	1	Art Supplies, Arts & Crafts, Shopping, Hobby Shops, Knitting Supplies
r2BP0Irh63hqYUDSZd0ijQ	Stancato's Italian Restaurant	7380 State Rd	Parma	OH	44134	41.3649739	-81.7176998	4.0	145	1	Restaurants, Pizza, Caterers, Event Planning & Services, Italian
xJzJpTYC_1k_EE0AWTOPXw	Century 16 South Point and XD	9777 S Las Vegas Blvd	Las Vegas	NV	89123	36.0114211	-115.1752012	3.5	185	1	Cinema, Arts & Entertainment
nRZjrWIzqKc26KjpBG0fHg	Cafe Princess	5590 Yonge Street	Toronto	ON	M2N 5S2	43.7793413	-79.4158517	3.5	171	1	Coffee & Tea, Restaurants, Food, Cafes, Desserts
AnNc37ZrSbnA-IjchurfBg	Xtreme Air Park	910 E Pecos Rd	Chandler	AZ	85225	33.2930041	-111.8269554	4.0	134	0	Trampoline Parks, Amusement Parks, Fitness & Instruction, Active Life, Skate Parks, Parks
eZAbJKjEt-siFM8em1l9mQ	Streets of New York	9301 E Shea Blvd	Scottsdale	AZ	85260	33.5819490476	-111.8814671715	3.0	90	1	Pizza, Restaurants, Sandwiches, Italian
vtBtIV_23V95SwIDvj_OyA	Jamboree Bagel Restaurant & Cafe	5770 Centennial Center Blvd, Ste 145	Las Vegas	NV	89149	36.2662791597	-115.2590580534	4.5	90	0	Bagels, Food, Bakeries, Delis, Donuts, Restaurants
VAhDMG64OqR3WNODHMhMtg	The Dog's Bollocks	817 Queen Street W	Toronto	ON	M6J 1G1	43.6460095	-79.4091212	2.5	74	0	Pubs, Bars, Nightlife, Karaoke, Restaurants, Canadian (New)
qC9ivAdl47BcZdlbW7ffLg	18 Asian and Sushi Bar	9935 Rea Rd	Charlotte	NC	28277	35.0337857	-80.8046401	3.0	140	1	Restaurants, Asian Fusion, Sushi Bars
Rj3wnYT1QAxpJlRT5mMc-g	Harlow's Cafe	1021 W University Dr	Tempe	AZ	85281	33.4215877	-111.9531486	4.0	506	1	American (Traditional), Burgers, Breakfast & Brunch, Restaurants
fZqjn1-lMAl6XfTpmeoZdg	Nail Zone	183 N Gibson Rd, Ste 110	Henderson	NV	89014	36.0401799	-115.0298577	4.0	270	1	Nail Salons, Beauty & Spas
IfUkm42SB9D0m_ZbkQ711A	The Fish Store & Sandwiches	657 College Street	Toronto	ON	M6G 1B7	43.6549209	-79.4163139	4.0	138	1	Restaurants, Seafood, Sandwiches
Er5XAY2UFGGqBHdqpeCFkA	Zenshin Asian Restaurant	9777 Las Vegas Blvd S	Las Vegas	NV	89183	36.0106290079	-115.1749028986	4.0	542	1	Sushi Bars, Asian Fusion, Japanese, Restaurants
Zd1Z8Q8uKdmQyjPEzSjS7Q	Litchfield's	300 E Wigwam Blvd	Litchfield Park	AZ	85340	33.495676	-112.35453	4.0	161	1	American (New), Steakhouses, Restaurants
bM3ARXFMxGrntnHS6a7vEQ	Flaming Ice Cube	140 Public Sq	Cleveland	OH	44114	41.499241	-81.692709	4.0	125	0	Restaurants, Vegan, Vegetarian
-WKQHbVgTNQVzCbVPDeMlg	Mon K Patisserie	1040 Coxwell Avenue	Toronto	ON	M4C 3G5	43.6969562	-79.3293695	4.5	93	1	Food, Coffee & Tea, Bakeries
